w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[0.55800616],[0.44199384],[-0.00069435],[3.21716579],[0.01693371],[0.0109844],0.0,0.0,0.0,[3.21716579],[3.21716579]
[0.55943245],[0.44056755],[-0.0025296],[3.20902764],[0.01689053],[0.01095583],0.0,0.0,0.0,[3.20902764],[3.20902764]
[0.55997097],[0.44002903],[0.00761671],[3.23346988],[0.01687429],[0.01094029],0.0,0.0,0.0,[3.23346988],[3.23346988]
[0.56149945],[0.43850055],[0.00089575],[3.23636626],[0.01682835],[0.01091044],0.0,0.0,0.0,[3.23636626],[3.23636626]
[0.56287604],[0.43712396],[0.00312807],[3.24648985],[0.0167872],[0.01088294],0.0,0.0,0.0,[3.24648985],[3.24648985]
[0.56434015],[0.43565985],[-0.00222336],[3.23927175],[0.01674365],[0.01085429],0.0,0.0,0.0,[3.23927175],[3.23927175]
[0.56583418],[0.43416582],[-0.00185733],[3.23325534],[0.01669944],[0.01082535],0.0,0.0,0.0,[3.23325534],[3.23325534]
[0.56737196],[0.43262804],[-0.00108679],[3.22974148],[0.01665417],[0.01079592],0.0,0.0,0.0,[3.22974148],[3.22974148]
[0.56893045],[0.43106955],[0.00049356],[3.23133556],[0.01660855],[0.01076632],0.0,0.0,0.0,[3.23133556],[3.23133556]
[0.57041178],[0.42958822],[0.00220671],[3.23846617],[0.01656542],[0.010738],0.0,0.0,0.0,[3.23846617],[3.23846617]
[0.5715487],[0.4284513],[0.00496111],[3.25453256],[0.01653247],[0.0107148],0.0,0.0,0.0,[3.25453256],[3.25453256]
[0.57310147],[0.42689853],[-0.00110065],[3.25095046],[0.01648768],[0.01068568],0.0,0.0,0.0,[3.25095046],[3.25095046]
[0.57466993],[0.42533007],[0.00075418],[3.25340226],[0.01644268],[0.01065648],0.0,0.0,0.0,[3.25340226],[3.25340226]
[0.57606858],[0.42393142],[0.00321866],[3.26387384],[0.01640276],[0.01062988],0.0,0.0,0.0,[3.26387384],[3.26387384]
[0.57653528],[0.42346472],[-0.00793288],[3.23798192],[0.01638948],[0.01061695],0.0,0.0,0.0,[3.23798192],[3.23798192]
[0.57786347],[0.42213653],[0.00381641],[3.25033938],[0.01635181],[0.01059156],0.0,0.0,0.0,[3.25033938],[3.25033938]
[0.57923735],[0.42076265],[0.00349],[3.26168306],[0.01631302],[0.01056563],0.0,0.0,0.0,[3.26168306],[3.26168306]
[0.57951809],[0.42048191],[0.0085755],[3.28965361],[0.01630512],[0.01055574],0.0,0.0,0.0,[3.28965361],[3.28965361]
[0.58091828],[0.41908172],[0.00330635],[3.30053035],[0.01626582],[0.01052959],0.0,0.0,0.0,[3.30053035],[3.30053035]
[0.58225929],[0.41774071],[-0.00379445],[3.28800664],[0.01622836],[0.01050443],0.0,0.0,0.0,[3.28800664],[3.28800664]
[0.58386289],[0.41613711],[9.30113432e-05],[3.28831246],[0.01618379],[0.01047558],0.0,0.0,0.0,[3.28831246],[3.28831246]
[0.58543176],[0.41456824],[0.00147527],[3.29316363],[0.01614042],[0.01044738],0.0,0.0,0.0,[3.29316363],[3.29316363]
[0.58696974],[0.41303026],[-0.00202626],[3.28649083],[0.01609812],[0.01041976],0.0,0.0,0.0,[3.28649083],[3.28649083]
[0.58826076],[0.41173924],[-0.00423321],[3.27257843],[0.01606279],[0.01039587],0.0,0.0,0.0,[3.27257843],[3.27257843]
[0.58949555],[0.41050445],[0.00460278],[3.28764139],[0.01602915],[0.01037292],0.0,0.0,0.0,[3.28764139],[3.28764139]
[0.58992116],[0.41007884],[0.00811337],[3.31431526],[0.01601758],[0.01036187],0.0,0.0,0.0,[3.31431526],[3.31431526]
[0.59154107],[0.40845893],[0.0005215],[3.31604368],[0.01597372],[0.01033348],0.0,0.0,0.0,[3.31604368],[3.31604368]
[0.5930964],[0.4069036],[-0.00200872],[3.30938269],[0.01593183],[0.01030617],0.0,0.0,0.0,[3.30938269],[3.30938269]
[0.5946276],[0.4053724],[0.00236217],[3.31720002],[0.01589081],[0.01027935],0.0,0.0,0.0,[3.31720002],[3.31720002]
[0.59625121],[0.40374879],[-0.00087756],[3.31428899],[0.01584753],[0.01025132],0.0,0.0,0.0,[3.31428899],[3.31428899]
[0.59402261],[0.40597739],[-0.01454673],[3.26607694],[0.01590699],[0.01027978],0.0,0.0,0.0,[3.26607694],[3.26607694]
[0.59519456],[0.40480544],[0.00502643],[3.28249365],[0.01587567],[0.0102583],0.0,0.0,0.0,[3.28249365],[3.28249365]
[0.59427298],[0.40572702],[-0.01182302],[3.24368467],[0.01590029],[0.01026753],0.0,0.0,0.0,[3.24368467],[3.24368467]
[0.59417627],[0.40582373],[0.00972635],[3.27523386],[0.01590288],[0.01026464],0.0,0.0,0.0,[3.27523386],[3.27523386]
[0.59450784],[0.40549216],[0.00843515],[3.30286095],[0.01589401],[0.0102555],0.0,0.0,0.0,[3.30286095],[3.30286095]
[0.59614134],[0.40385866],[0.0004667],[3.30440238],[0.01585046],[0.01022739],0.0,0.0,0.0,[3.30440238],[3.30440238]
[0.5969436],[0.4030564],[0.00675146],[3.32671191],[0.01582915],[0.01021154],0.0,0.0,0.0,[3.32671191],[3.32671191]
[0.59848649],[0.40151351],[0.00234186],[3.33450261],[0.01578835],[0.01018497],0.0,0.0,0.0,[3.33450261],[3.33450261]
[0.59975878],[0.40024122],[0.00450736],[3.34953241],[0.01575485],[0.01016248],0.0,0.0,0.0,[3.34953241],[3.34953241]
[0.60140601],[0.39859399],[-0.00050395],[3.3478444],[0.0157117],[0.01013464],0.0,0.0,0.0,[3.3478444],[3.3478444]
[0.60306138],[0.39693862],[-0.00024487],[3.34702462],[0.01566857],[0.01010681],0.0,0.0,0.0,[3.34702462],[3.34702462]
[0.60470313],[0.39529687],[0.00101745],[3.35043004],[0.01562603],[0.01007933],0.0,0.0,0.0,[3.35043004],[3.35043004]
[0.60619773],[0.39380227],[0.00302275],[3.36055756],[0.01558751],[0.01005414],0.0,0.0,0.0,[3.36055756],[3.36055756]
[0.60786315],[0.39213685],[-0.00047593],[3.35895815],[0.0155448],[0.01002659],0.0,0.0,0.0,[3.35895815],[3.35895815]
[0.60953732],[0.39046268],[7.80578687e-05],[3.35922035],[0.01550211],[0.00999905],0.0,0.0,0.0,[3.35922035],[3.35922035]
[0.61109016],[0.38890984],[-0.00258336],[3.35054227],[0.01546271],[0.00997342],0.0,0.0,0.0,[3.35054227],[3.35054227]
[0.61274817],[0.38725183],[-0.00115211],[3.34668206],[0.01542087],[0.00994639],0.0,0.0,0.0,[3.34668206],[3.34668206]
[0.61402347],[0.38597653],[-0.00466307],[3.33107626],[0.01538884],[0.00992508],0.0,0.0,0.0,[3.33107626],[3.33107626]
[0.61570674],[0.38429326],[0.00064851],[3.33323649],[0.01534677],[0.00989793],0.0,0.0,0.0,[3.33323649],[3.33323649]
[0.61653301],[0.38346699],[0.00676032],[3.35577024],[0.01532621],[0.00988344],0.0,0.0,0.0,[3.35577024],[3.35577024]
[0.61409787],[0.38590213],[-0.01478489],[3.30615554],[0.01538698],[0.00991694],0.0,0.0,0.0,[3.30615554],[3.30615554]
[0.61559264],[0.38440736],[-0.00321548],[3.29552465],[0.01534962],[0.00989257],0.0,0.0,0.0,[3.29552465],[3.29552465]
[0.61308034],[0.38691966],[0.01493204],[3.34473356],[0.01541252],[0.00992719],0.0,0.0,0.0,[3.34473356],[3.34473356]
[0.61434648],[0.38565352],[-0.00471845],[3.32895162],[0.01538075],[0.00990609],0.0,0.0,0.0,[3.32895162],[3.32895162]
[0.61476255],[0.38523745],[-0.00820069],[3.30165192],[0.01537034],[0.00989754],0.0,0.0,0.0,[3.30165192],[3.30165192]
[0.61535553],[0.38464447],[-0.0076107],[3.27652405],[0.01535553],[0.00988644],0.0,0.0,0.0,[3.27652405],[3.27652405]
[0.61461214],[0.38538786],[0.01134446],[3.31369445],[0.01537411],[0.00989502],0.0,0.0,0.0,[3.31369445],[3.31369445]
[0.61613364],[0.38386636],[-0.00300003],[3.30375325],[0.01533614],[0.00987034],0.0,0.0,0.0,[3.30375325],[3.30375325]
[0.61639681],[0.38360319],[0.00868359],[3.3324417],[0.01532959],[0.00986422],0.0,0.0,0.0,[3.3324417],[3.3324417]
[0.61782267],[0.38217733],[0.0037758],[3.34502431],[0.01529421],[0.0098411],0.0,0.0,0.0,[3.34502431],[3.34502431]
[0.61875349],[0.38124651],[0.00635337],[3.3662765],[0.01527121],[0.00982535],0.0,0.0,0.0,[3.3662765],[3.3662765]
[0.62043968],[0.37956032],[0.00097201],[3.36954856],[0.0152297],[0.00979862],0.0,0.0,0.0,[3.36954856],[3.36954856]
[0.62187649],[0.37812351],[0.00376473],[3.38223401],[0.01519452],[0.00977568],0.0,0.0,0.0,[3.38223401],[3.38223401]
[0.62357462],[0.37642538],[-0.00087432],[3.37927686],[0.01515314],[0.00974905],0.0,0.0,0.0,[3.37927686],[3.37927686]
[0.62521184],[0.37478816],[0.00204034],[3.38617174],[0.01511346],[0.00972344],0.0,0.0,0.0,[3.38617174],[3.38617174]
[0.62532736],[0.37467264],[-0.00912467],[3.35527405],[0.01511066],[0.00972026],0.0,0.0,0.0,[3.35527405],[3.35527405]
[0.62702361],[0.37297639],[-0.0011609],[3.35137893],[0.01506979],[0.00969394],0.0,0.0,0.0,[3.35137893],[3.35137893]
[0.62827414],[0.37172586],[0.00495674],[3.36799082],[0.01503979],[0.00967428],0.0,0.0,0.0,[3.36799082],[3.36799082]
[0.62953879],[0.37046121],[-0.00489451],[3.35150617],[0.01500958],[0.00965452],0.0,0.0,0.0,[3.35150617],[3.35150617]
[0.63106989],[0.36893011],[-0.00322554],[3.34069576],[0.01497316],[0.00963096],0.0,0.0,0.0,[3.34069576],[3.34069576]
[0.63255431],[0.36744569],[0.00360486],[3.35273851],[0.01493802],[0.00960822],0.0,0.0,0.0,[3.35273851],[3.35273851]
[0.63225291],[0.36774709],[0.0102382],[3.38706453],[0.01494515],[0.00961179],0.0,0.0,0.0,[3.38706453],[3.38706453]
[0.63399239],[0.36600761],[-0.0003175],[3.38598915],[0.01490414],[0.00958541],0.0,0.0,0.0,[3.38598915],[3.38598915]
[0.63569061],[0.36430939],[-0.00156326],[3.38069598],[0.01486433],[0.00955979],0.0,0.0,0.0,[3.38069598],[3.38069598]
[0.63731982],[0.36268018],[0.00248712],[3.38910417],[0.01482633],[0.00953531],0.0,0.0,0.0,[3.38910417],[3.38910417]
[0.63815775],[0.36184225],[0.00682525],[3.41223565],[0.01480686],[0.00952254],0.0,0.0,0.0,[3.41223565],[3.41223565]
[0.63826402],[0.36173598],[0.00915856],[3.44348682],[0.01480439],[0.00952059],0.0,0.0,0.0,[3.44348682],[3.44348682]
[0.64001901],[0.35998099],[-0.00039055],[3.44214196],[0.0147638],[0.00949448],0.0,0.0,0.0,[3.44214196],[3.44214196]
[0.64176915],[0.35823085],[0.00080149],[3.44490079],[0.01472354],[0.00946858],0.0,0.0,0.0,[3.44490079],[3.44490079]
[0.64335941],[0.35664059],[0.00298864],[3.45519637],[0.01468714],[0.00944517],0.0,0.0,0.0,[3.45519637],[3.45519637]
[0.64469909],[0.35530091],[0.0046609],[3.47130069],[0.01465662],[0.00942555],0.0,0.0,0.0,[3.47130069],[3.47130069]
[0.64647342],[0.35352658],[0.0002661],[3.47222441],[0.0146164],[0.00939968],0.0,0.0,0.0,[3.47222441],[3.47222441]
[0.64818226],[0.35181774],[0.00189415],[3.47880132],[0.01457786],[0.00937491],0.0,0.0,0.0,[3.47880132],[3.47880132]
[0.64987404],[0.35012596],[-0.00215819],[3.47129339],[0.01453991],[0.00935053],0.0,0.0,0.0,[3.47129339],[3.47129339]
[0.65068351],[0.34931649],[0.00698763],[3.4955495],[0.01452182],[0.0093392],0.0,0.0,0.0,[3.4955495],[3.4955495]
[0.65236994],[0.34763006],[0.00229203],[3.50356139],[0.01448428],[0.00931509],0.0,0.0,0.0,[3.50356139],[3.50356139]
[0.65396093],[0.34603907],[-0.00319191],[3.49237835],[0.01444905],[0.00929251],0.0,0.0,0.0,[3.49237835],[3.49237835]
[0.65530491],[0.34469509],[-0.0047529],[3.47577943],[0.01441941],[0.00927367],0.0,0.0,0.0,[3.47577943],[3.47577943]
[0.65634879],[0.34365121],[0.00612914],[3.49708298],[0.01439648],[0.00925933],0.0,0.0,0.0,[3.49708298],[3.49708298]
[0.65746667],[0.34253333],[-0.00582933],[3.47669731],[0.014372],[0.00924399],0.0,0.0,0.0,[3.47669731],[3.47669731]
[0.65831209],[0.34168791],[0.00689349],[3.5006639],[0.01435354],[0.00923273],0.0,0.0,0.0,[3.5006639],[3.5006639]
[0.6600807],[0.3399193],[0.00148],[3.50584488],[0.01431509],[0.00920802],0.0,0.0,0.0,[3.50584488],[3.50584488]
[0.66189795],[0.33810205],[-0.00020397],[3.50512979],[0.01427578],[0.00918274],0.0,0.0,0.0,[3.50512979],[3.50512979]
[0.66371975],[0.33628025],[-0.00025216],[3.50424593],[0.0142366],[0.00915753],0.0,0.0,0.0,[3.50424593],[3.50424593]
[0.66518581],[0.33481419],[0.00419879],[3.51895951],[0.01420522],[0.00913767],0.0,0.0,0.0,[3.51895951],[3.51895951]
[0.66663603],[0.33336397],[-0.0043068],[3.50380407],[0.01417432],[0.00911816],0.0,0.0,0.0,[3.50380407],[3.50380407]
[0.66842982],[0.33157018],[0.00143298],[3.50882495],[0.01413628],[0.00909373],0.0,0.0,0.0,[3.50882495],[3.50882495]
[0.66992979],[0.33007021],[-0.00406],[3.49457913],[0.01410463],[0.00907374],0.0,0.0,0.0,[3.49457913],[3.49457913]
[0.67177484],[0.32822516],[9.68964071e-05],[3.49491774],[0.01406589],[0.00904881],0.0,0.0,0.0,[3.49491774],[3.49491774]
[0.67300622],[0.32699378],[0.00545803],[3.51399311],[0.01404016],[0.00903301],0.0,0.0,0.0,[3.51399311],[3.51399311]
[0.67436413],[0.32563587],[0.00487993],[3.53114116],[0.01401188],[0.00901545],0.0,0.0,0.0,[3.53114116],[3.53114116]
[0.67532524],[0.32467476],[-0.00655647],[3.50798934],[0.01399194],[0.00900379],0.0,0.0,0.0,[3.50798934],[3.50798934]
[0.67642868],[0.32357132],[-0.00601869],[3.48687584],[0.01396912],[0.00899012],0.0,0.0,0.0,[3.48687584],[3.48687584]
[0.67395277],[0.32604723],[-0.01445921],[3.43645837],[0.01402044],[0.00902916],0.0,0.0,0.0,[3.43645837],[3.43645837]
[0.6744775],[0.3255225],[0.00799882],[3.463946],[0.01400953],[0.00902383],0.0,0.0,0.0,[3.463946],[3.463946]
[0.67407957],[0.32592043],[0.01041721],[3.50003064],[0.0140178],[0.00903206],0.0,0.0,0.0,[3.50003064],[3.50003064]
[0.67588199],[0.32411801],[-0.0016113],[3.49439105],[0.01398042],[0.00900804],0.0,0.0,0.0,[3.49439105],[3.49439105]
[0.67703638],[0.32296362],[-0.00581608],[3.47406738],[0.01395658],[0.00899362],0.0,0.0,0.0,[3.47406738],[3.47406738]
[0.67883071],[0.32116929],[-0.00183285],[3.46769994],[0.01391969],[0.00896995],0.0,0.0,0.0,[3.46769994],[3.46769994]
[0.67962028],[0.32037972],[0.0071763],[3.49258518],[0.01390352],[0.00896108],0.0,0.0,0.0,[3.49258518],[3.49258518]
[0.68148898],[0.31851102],[-0.00039086],[3.49122005],[0.01386539],[0.00893652],0.0,0.0,0.0,[3.49122005],[3.49122005]
[0.68237634],[0.31762366],[0.00685512],[3.51515278],[0.01384736],[0.00892642],0.0,0.0,0.0,[3.51515278],[3.51515278]
[0.68420982],[0.31579018],[-0.00147529],[3.50996692],[0.01381025],[0.00890257],0.0,0.0,0.0,[3.50996692],[3.50996692]
[0.68606103],[0.31393897],[0.00125526],[3.51437286],[0.01377299],[0.00887861],0.0,0.0,0.0,[3.51437286],[3.51437286]
[0.68794795],[0.31205205],[0.00035939],[3.5156359],[0.01373521],[0.00885426],0.0,0.0,0.0,[3.5156359],[3.5156359]
[0.68980637],[0.31019363],[0.00130824],[3.52023518],[0.01369821],[0.00883047],0.0,0.0,0.0,[3.52023518],[3.52023518]
[0.69170013],[0.30829987],[-0.00053936],[3.5183365],[0.01366071],[0.00880631],0.0,0.0,0.0,[3.5183365],[3.5183365]
[0.69357703],[0.30642297],[0.00114967],[3.52238143],[0.01362374],[0.00878253],0.0,0.0,0.0,[3.52238143],[3.52238143]
[0.69533703],[0.30466297],[-0.00264545],[3.51306314],[0.01358925],[0.0087606],0.0,0.0,0.0,[3.51306314],[3.51306314]
[0.69638955],[0.30361045],[0.0063351],[3.53531873],[0.01356872],[0.00874912],0.0,0.0,0.0,[3.53531873],[3.53531873]
[0.69830013],[0.30169987],[-0.00059042],[3.5332314],[0.01353159],[0.0087252],0.0,0.0,0.0,[3.5332314],[3.5332314]
[0.70022349],[0.29977651],[3.34889917e-05],[3.53334973],[0.01349442],[0.00870124],0.0,0.0,0.0,[3.53334973],[3.53334973]
[0.7021248],[0.2978752],[-0.00112277],[3.52938258],[0.01345788],[0.00867773],0.0,0.0,0.0,[3.52938258],[3.52938258]
[0.70380705],[0.29619295],[0.00340299],[3.54139302],[0.01342571],[0.00865757],0.0,0.0,0.0,[3.54139302],[3.54139302]
[0.70571617],[0.29428383],[0.00116236],[3.54550941],[0.01338939],[0.00863422],0.0,0.0,0.0,[3.54550941],[3.54550941]
[0.70759719],[0.29240281],[0.00169527],[3.55152001],[0.0133538],[0.00861142],0.0,0.0,0.0,[3.55152001],[3.55152001]
[0.70950447],[0.29049553],[-0.00137895],[3.54662265],[0.0133179],[0.00858837],0.0,0.0,0.0,[3.54662265],[3.54662265]
[0.71112057],[0.28887943],[-0.0039233],[3.53270817],[0.01328764],[0.00856971],0.0,0.0,0.0,[3.53270817],[3.53270817]
[0.71307821],[0.28692179],[-0.00021794],[3.53193826],[0.01325116],[0.00854618],0.0,0.0,0.0,[3.53193826],[3.53193826]
[0.71302042],[0.28697958],[-0.00958689],[3.49807795],[0.01325223],[0.00855224],0.0,0.0,0.0,[3.49807795],[3.49807795]
[0.71275966],[0.28724034],[0.01006044],[3.53327015],[0.01325708],[0.00856124],0.0,0.0,0.0,[3.53327015],[3.53327015]
[0.71446931],[0.28553069],[0.00339048],[3.54524963],[0.01322536],[0.00854141],0.0,0.0,0.0,[3.54524963],[3.54524963]
[0.71643331],[0.28356669],[-0.00041977],[3.54376144],[0.0131891],[0.00851801],0.0,0.0,0.0,[3.54376144],[3.54376144]
[0.71802424],[0.28197576],[0.00415341],[3.55848014],[0.01315988],[0.00850018],0.0,0.0,0.0,[3.55848014],[3.55848014]
[0.71984688],[0.28015312],[0.00264166],[3.56788045],[0.01312656],[0.00847909],0.0,0.0,0.0,[3.56788045],[3.56788045]
[0.72177748],[0.27822252],[0.00152972],[3.57333829],[0.01309145],[0.00845656],0.0,0.0,0.0,[3.57333829],[3.57333829]
[0.72376324],[0.27623676],[0.0003202],[3.57448247],[0.01305553],[0.00843336],0.0,0.0,0.0,[3.57448247],[3.57448247]
[0.72574757],[0.27425243],[0.00064089],[3.57677331],[0.01301983],[0.00841033],0.0,0.0,0.0,[3.57677331],[3.57677331]
[0.72736853],[0.27263147],[0.00410293],[3.59144858],[0.01299082],[0.00839273],0.0,0.0,0.0,[3.59144858],[3.59144858]
[0.72868269],[0.27131731],[0.00553571],[3.61132979],[0.01296739],[0.00837972],0.0,0.0,0.0,[3.61132979],[3.61132979]
[0.73061194],[0.26938806],[-0.00185609],[3.60462685],[0.01293315],[0.00835783],0.0,0.0,0.0,[3.60462685],[3.60462685]
[0.73242166],[0.26757834],[0.00299377],[3.61541828],[0.01290119],[0.00833782],0.0,0.0,0.0,[3.61541828],[3.61541828]
[0.73365707],[0.26634293],[-0.00587467],[3.59417891],[0.01287947],[0.0083263],0.0,0.0,0.0,[3.59417891],[3.59417891]
[0.73429999],[0.26570001],[0.00779811],[3.62220672],[0.01286819],[0.00832349],0.0,0.0,0.0,[3.62220672],[3.62220672]
[0.73615435],[0.26384565],[0.00272033],[3.63206032],[0.01283578],[0.00830307],0.0,0.0,0.0,[3.63206032],[3.63206032]
[0.73803],[0.26197],[-0.00258138],[3.6226846],[0.01280315],[0.00828247],0.0,0.0,0.0,[3.6226846],[3.6226846]
[0.74004092],[0.25995908],[0.00097922],[3.62623202],[0.01276836],[0.00826004],0.0,0.0,0.0,[3.62623202],[3.62623202]
[0.74193211],[0.25806789],[-0.00253325],[3.61704586],[0.01273582],[0.00823949],0.0,0.0,0.0,[3.61704586],[3.61704586]
[0.74325385],[0.25674615],[-0.00560759],[3.59676297],[0.01271317],[0.00822735],0.0,0.0,0.0,[3.59676297],[3.59676297]
[0.74248092],[0.25751908],[-0.01109831],[3.55684499],[0.0127264],[0.00824583],0.0,0.0,0.0,[3.55684499],[3.55684499]
[0.74187334],[0.25812666],[0.01076894],[3.59514845],[0.01273683],[0.00826177],0.0,0.0,0.0,[3.59514845],[3.59514845]
[0.74308692],[0.25691308],[0.00601482],[3.61677263],[0.01271602],[0.00825111],0.0,0.0,0.0,[3.61677263],[3.61677263]
[0.74507346],[0.25492654],[0.00161796],[3.62262441],[0.01268212],[0.00822932],0.0,0.0,0.0,[3.62262441],[3.62262441]
[0.74588509],[0.25411491],[0.00734143],[3.64921966],[0.01266832],[0.00822471],0.0,0.0,0.0,[3.64921966],[3.64921966]
[0.7478478],[0.2521522],[0.00199339],[3.65649399],[0.01263507],[0.00820345],0.0,0.0,0.0,[3.65649399],[3.65649399]
[0.74963833],[0.25036167],[-0.00340987],[3.64402582],[0.01260489],[0.00818481],0.0,0.0,0.0,[3.64402582],[3.64402582]
[0.75169925],[0.24830075],[-0.00040741],[3.6425412],[0.01257034],[0.00816239],0.0,0.0,0.0,[3.6425412],[3.6425412]
[0.75350956],[0.24649044],[0.00334402],[3.65472192],[0.01254014],[0.00814373],0.0,0.0,0.0,[3.65472192],[3.65472192]
[0.75524587],[0.24475413],[-0.0038126],[3.64078794],[0.01251131],[0.00812627],0.0,0.0,0.0,[3.64078794],[3.64078794]
[0.75727159],[0.24272841],[-0.0015257],[3.6352332],[0.01247784],[0.00810474],0.0,0.0,0.0,[3.6352332],[3.6352332]
[0.75850091],[0.24149909],[0.00604831],[3.65722023],[0.01245761],[0.00809488],0.0,0.0,0.0,[3.65722023],[3.65722023]
[0.76028366],[0.23971634],[-0.00361188],[3.64401079],[0.0124284],[0.00807708],0.0,0.0,0.0,[3.64401079],[3.64401079]
[0.76185257],[0.23814743],[0.00472542],[3.66123029],[0.01240281],[0.00806249],0.0,0.0,0.0,[3.66123029],[3.66123029]
[0.76390974],[0.23609026],[0.00132295],[3.66607393],[0.01236941],[0.00804094],0.0,0.0,0.0,[3.66607393],[3.66607393]
[0.76600711],[0.23399289],[-0.00053225],[3.66412265],[0.01233554],[0.00801895],0.0,0.0,0.0,[3.66412265],[3.66412265]
[0.76809788],[0.23190212],[0.00089768],[3.66741185],[0.01230196],[0.0079972],0.0,0.0,0.0,[3.66741185],[3.66741185]
[0.77013524],[0.22986476],[0.00181443],[3.67406611],[0.01226942],[0.00797637],0.0,0.0,0.0,[3.67406611],[3.67406611]
[0.77217945],[0.22782055],[0.00179773],[3.68067107],[0.01223694],[0.00795557],0.0,0.0,0.0,[3.68067107],[3.68067107]
[0.77421508],[0.22578492],[0.00195385],[3.68786255],[0.01220476],[0.00793504],0.0,0.0,0.0,[3.68786255],[3.68786255]
[0.77625278],[0.22374722],[0.00198874],[3.69519673],[0.01217273],[0.00791462],0.0,0.0,0.0,[3.69519673],[3.69519673]
[0.77772315],[0.22227685],[-0.0052724],[3.67571419],[0.01214971],[0.00790253],0.0,0.0,0.0,[3.67571419],[3.67571419]
[0.77817563],[0.22182437],[-0.0083878],[3.64488305],[0.01214265],[0.00790528],0.0,0.0,0.0,[3.64488305],[3.64488305]
[0.78028733],[0.21971267],[0.00114698],[3.64906364],[0.01210978],[0.00788402],0.0,0.0,0.0,[3.64906364],[3.64906364]
[0.78150395],[0.21849605],[0.00621767],[3.67175231],[0.01209093],[0.00787584],0.0,0.0,0.0,[3.67175231],[3.67175231]
[0.78253651],[0.21746349],[0.00680968],[3.69675578],[0.01207498],[0.00787038],0.0,0.0,0.0,[3.69675578],[3.69675578]
[0.78464714],[0.21535286],[0.00135946],[3.70178138],[0.0120425],[0.00784941],0.0,0.0,0.0,[3.70178138],[3.70178138]
[0.78674305],[0.21325695],[0.00163979],[3.70785152],[0.01201042],[0.00782879],0.0,0.0,0.0,[3.70785152],[3.70785152]
[0.78838557],[0.21161443],[-0.00464077],[3.69064423],[0.01198539],[0.00781485],0.0,0.0,0.0,[3.69064423],[3.69064423]
[0.78938689],[0.21061311],[0.00693032],[3.71622157],[0.01197019],[0.00781027],0.0,0.0,0.0,[3.71622157],[3.71622157]
[0.79126028],[0.20873972],[0.00350927],[3.72926279],[0.01194185],[0.00779315],0.0,0.0,0.0,[3.72926279],[3.72926279]
[0.79342184],[0.20657816],[-0.00085324],[3.72608083],[0.01190932],[0.00777201],0.0,0.0,0.0,[3.72608083],[3.72608083]
[0.79560422],[0.20439578],[0.00035],[3.72738495],[0.01187665],[0.0077507],0.0,0.0,0.0,[3.72738495],[3.72738495]
[0.79765558],[0.20234442],[0.00238437],[3.73627241],[0.01184611],[0.00773143],0.0,0.0,0.0,[3.73627241],[3.73627241]
[0.79984959],[0.20015041],[-0.00034981],[3.73496543],[0.01181361],[0.00771024],0.0,0.0,0.0,[3.73496543],[3.73496543]
[0.80188731],[0.19811269],[-0.0025834],[3.72531653],[0.01178359],[0.00769144],0.0,0.0,0.0,[3.72531653],[3.72531653]
[0.80406806],[0.19593194],[-0.00106031],[3.72136653],[0.01175163],[0.00767071],0.0,0.0,0.0,[3.72136653],[3.72136653]
[0.80596276],[0.19403724],[-0.00358498],[3.7080255],[0.01172401],[0.00765425],0.0,0.0,0.0,[3.7080255],[3.7080255]
[0.80724073],[0.19275927],[-0.00614739],[3.68523083],[0.01170544],[0.00764679],0.0,0.0,0.0,[3.68523083],[3.68523083]
[0.80937619],[0.19062381],[0.00187627],[3.69214533],[0.01167456],[0.00762705],0.0,0.0,0.0,[3.69214533],[3.69214533]
